Gene_ID,Danio_match,Danio_symbol,Exon_length
scaffold23339.g1,ENSDARG00000089289,pcdh1a6,1825
scaffold23347.g1,ENSDARG00000042390,syndig1l,983
scaffold23348.g1,,,440
scaffold23352.g1,ENSDARG00000086495,CU459095.1,1634
scaffold23355.g1,,,3584
scaffold23355.g2,ENSDARG00000074591,eda,1450
scaffold2336.g1,,,867
scaffold23372.g1,,,1736
scaffold23372.g2,ENSDARG00000010059,itpkb,5133
scaffold23372.g3,ENSDARG00000020123,adck3,2948
scaffold23372.g4,ENSDARG00000041911,si:ch211-245h14.1,1561
scaffold23372.g5,ENSDARG00000041910,znf512,2214
scaffold23373.g1,ENSDARG00000077582,ank3,430
scaffold2338.g1,ENSDARG00000089380,RASAL1 (1 of 2),4832
scaffold2338.g2,ENSDARG00000076302,DTX4 (1 of 2),5289
scaffold2338.g3,ENSDARG00000076724,pi4kaa,5133
scaffold2338.g4,ENSDARG00000021208,serpind1,1918
scaffold2338.g5,ENSDARG00000062823,pi4kab,569
scaffold23382.g1,ENSDARG00000089669,KLHDC1,839
scaffold23382.g2,ENSDARG00000089669,KLHDC1,1185
scaffold23382.g3,ENSDARG00000091506,CABZ01073071.2,1142
scaffold23398.g1,ENSDARG00000069489,exoc6b,1801
scaffold23398.g2,,,1218
scaffold23398.g3,ENSDARG00000077121,cyp26b1,4238
scaffold234.g1,,,1869
scaffold23402.g1,ENSDARG00000043661,cadpsa,604
scaffold2341.g1,ENSDARG00000003940,fam54b,4670
scaffold2341.g2,ENSDARG00000063511,C20orf118,5194
scaffold2341.g3,ENSDARG00000033616,sepn1,2282
scaffold2341.g4,ENSDARG00000044102,znf593,1138
scaffold2341.g5,ENSDARG00000071360,morn2,1579
scaffold2341.g6,ENSDARG00000071357,MAP4K3 (1 of 2),3874
scaffold23412.g1,ENSDARG00000076973,,1942
scaffold23412.g2,ENSDARG00000051876,ush1c,4326
scaffold23416.g1,ENSDARG00000089847,si:ch73-343m12.1,4552
scaffold23419.g1,ENSDARG00000008487,dmd,1059
scaffold2342.g1,ENSDARG00000070604,zgc:162509,538
scaffold23423.g1,ENSDARG00000079283,si:ch211-247j9.1,3666
scaffold23423.g2,ENSDARG00000077364,mapk9,5151
scaffold23423.g3,ENSDARG00000044094,gfpt2,3233
scaffold23423.g4,ENSDARG00000003127,zgc:123105,2451
scaffold23423.g5,,,1504
scaffold23424.g1,ENSDARG00000034264,odz4,631
scaffold23429.g1,,,300
scaffold2343.g1,ENSDARG00000006640,eomesa,1417
scaffold23442.g1,,,2655
scaffold23442.g2,ENSDARG00000074126,ttc39a,3548
scaffold23442.g3,ENSDARG00000040635,rnf11b,549
scaffold23449.g1,ENSDARG00000078238,NACC1,632
scaffold23452.g1,,,758
scaffold23452.g2,ENSDARG00000032768,irf1b,1582
scaffold23452.g3,ENSDARG00000030514,acsl1,3602
scaffold23452.g4,,,1639
scaffold23452.g5,ENSDARG00000076417,FNIP1,5012
scaffold23452.g6,ENSDARG00000010945,rapgef6,10071
scaffold23453.g1,,,1587
scaffold23453.g2,ENSDARG00000037708,exosc10,2918
scaffold23456.g1,ENSDARG00000039241,prkca,1386
scaffold23457.g1,ENSDARG00000006044,ust,786
scaffold23457.g2,ENSDARG00000007179,sash1a,4660
scaffold2346.g1,ENSDARG00000004176,ulk4,2756
scaffold23461.g1,ENSDARG00000055736,dnah1,431
scaffold23463.g1,,,194
scaffold23464.g1,,,637
scaffold2347.g1,,,1234
scaffold2347.g2,ENSDARG00000056245,CABZ01075543.1,3017
scaffold2347.g3,ENSDARG00000073723,zgc:194679,1698
scaffold2347.g4,ENSDARG00000021948,tnc,6857
scaffold23472.g1,,,340
scaffold2348.g1,,,2105
scaffold23482.g1,ENSDARG00000006848,PARP9,3043
scaffold23482.g2,ENSDARG00000040445,si:ch211-219a4.3,6317
scaffold23482.g3,ENSDARG00000006422,esyt3,2927
scaffold23482.g4,ENSDARG00000060165,dnah7,5886
scaffold23485.g1,ENSDARG00000070608,smpd3,4326
scaffold23488.g1,,,3303
scaffold23488.g2,,,1238
scaffold23489.g1,ENSDARG00000055562,mtpn,1639
scaffold2349.g1,ENSDARG00000063387,sec22c,4871
scaffold2349.g10,ENSDARG00000075825,dlec1,5404
scaffold2349.g11,ENSDARG00000004687,acaa1,2164
scaffold2349.g12,,,657
scaffold2349.g2,ENSDARG00000059097,nktr,7822
scaffold2349.g3,ENSDARG00000079547,zbtb47b,5463
scaffold2349.g4,ENSDARG00000019125,kbtbd5b,6171
scaffold2349.g5,ENSDARG00000005139,hhatlb,2686
scaffold2349.g6,ENSDARG00000059070,gars,3457
scaffold2349.g7,ENSDARG00000020158,spag6,1853
scaffold2349.g8,ENSDARG00000001909,CR388015.1,4290
scaffold2349.g9,ENSDARG00000059123,plcd1a,4348
scaffold23492.g1,ENSDARG00000061454,nrxn2a,2112
scaffold23499.g1,ENSDARG00000079622,FRMD5 (2 of 2),4775
scaffold23499.g2,ENSDARG00000077089,blm,7144
scaffold23499.g3,ENSDARG00000041108,ctsh,1334
scaffold235.g1,,,1102
scaffold235.g2,,,743
scaffold23513.g1,ENSDARG00000022418,faf1,3143
scaffold23521.g1,ENSDARG00000089645,CU929307.1,806
scaffold23521.g2,ENSDARG00000077138,CR391995.1,1776
scaffold23523.g1,ENSDARG00000062725,UNC5D (3 of 3),869
scaffold23525.g1,ENSDARG00000061030,vezf1b,2940
scaffold23532.g1,ENSDARG00000062328,RASGRP2 (2 of 2),144
scaffold23534.g1,ENSDARG00000063677,ccny,730
scaffold2354.g1,,,312
scaffold2354.g10,ENSDARG00000089700,zfp161,2402
scaffold2354.g11,ENSDARG00000002255,EPB41L3 (2 of 2),4395
scaffold2354.g2,ENSDARG00000096040,si:dkey-56m15.8,2113
scaffold2354.g3,ENSDARG00000040518,ssr1,2209
scaffold2354.g4,ENSDARG00000033428,twsg1a,3725
scaffold2354.g5,ENSDARG00000079289,,4247
scaffold2354.g6,ENSDARG00000046048,vapal,1683
scaffold2354.g7,ENSDARG00000075557,APCDD1L,2160
scaffold2354.g8,ENSDARG00000055959,TOP1MT,3176
scaffold2354.g9,,,1394
scaffold23552.g1,,,639
scaffold23554.g1,ENSDARG00000010681,tjap1,2551
scaffold23555.g1,ENSDARG00000004017,spag1,1034
scaffold23555.g2,ENSDARG00000087145,PARP10,4402
scaffold23555.g3,ENSDARG00000034178,cpsf1,1718
scaffold2356.g1,ENSDARG00000012367,TRIM46 (2 of 2),1652
scaffold2356.g2,ENSDARG00000070386,KRTCAP2,1092
scaffold2356.g3,ENSDARG00000055514,icn2,497
scaffold2356.g4,,,947
scaffold2356.g5,ENSDARG00000009978,icn,710
scaffold2356.g6,ENSDARG00000016977,snx27b,4431
scaffold2356.g7,ENSDARG00000012389,adar,7878
scaffold2356.g8,ENSDARG00000019753,kcnn3,1121
scaffold23563.g1,,,1359
scaffold23564.g1,ENSDARG00000040910,ildr1b,3165
scaffold23564.g2,ENSDARG00000002305,me3,1389
scaffold23564.g3,ENSDARG00000002305,me3,836
scaffold23573.g1,,,559
scaffold23578.g1,,,208
scaffold2358.g1,ENSDARG00000075271,RAPGEF5 (1 of 2),4256
scaffold2358.g10,ENSDARG00000039193,C19H16orf80,1943
scaffold2358.g11,ENSDARG00000063668,OXSM,1851
scaffold2358.g12,ENSDARG00000095312,si:ch211-74m13.1,2417
scaffold2358.g13,,,1042
scaffold2358.g2,ENSDARG00000059315,ora3,1535
scaffold2358.g3,ENSDARG00000077516,CABZ01066436.1,5973
scaffold2358.g4,ENSDARG00000059361,slc39a4,1087
scaffold2358.g5,,,1612
scaffold2358.g6,,,1269
scaffold2358.g7,ENSDARG00000023261,scrt1a,2704
scaffold2358.g8,ENSDARG00000039194,zgc:63863,3985
scaffold2358.g9,ENSDARG00000031465,dgat1a,2545
scaffold23584.g1,ENSDARG00000042864,rpl7l1,1354
scaffold23584.g2,,,505
scaffold23584.g3,ENSDARG00000042859,SLC5A6 (1 of 2),4470
scaffold23584.g4,ENSDARG00000042854,ephx1,2735
scaffold23584.g5,ENSDARG00000042851,srp9,975
scaffold23584.g6,ENSDARG00000018871,henmt1,1320
scaffold23584.g7,ENSDARG00000002333,fam102bb,3652
scaffold23584.g8,ENSDARG00000005716,olfml2ba,4040
scaffold23584.g9,ENSDARG00000012656,atf6,1910
scaffold23585.g1,ENSDARG00000078901,ANKS1A (2 of 2),4329
scaffold23588.g1,ENSDARG00000018524,midn,3383
scaffold23588.g2,ENSDARG00000018524,midn,3526
scaffold23588.g3,ENSDARG00000019404,atp5d,730
scaffold23590.g1,ENSDARG00000077641,thbs3a,2240
scaffold23590.g2,ENSDARG00000077641,thbs3a,2289
scaffold23590.g3,ENSDARG00000025500,mtx1a,3163
scaffold23590.g4,ENSDARG00000008014,nudt17,2396
scaffold23590.g5,ENSDARG00000094074,si:dkey-81h8.1,2190
scaffold23590.g6,,,688
scaffold23590.g7,ENSDARG00000077103,SEMA4A (2 of 2),2612
scaffold23590.g8,ENSDARG00000089213,adam15,5766
scaffold23598.g1,ENSDARG00000001559,CSMD2,1157
scaffold23598.g2,ENSDARG00000086238,CR847511.1,1805
scaffold23598.g3,ENSDARG00000058372,MCPH1,2376
scaffold23598.g4,ENSDARG00000014946,ANGPT2,3057
scaffold2360.g1,ENSDARG00000019995,bmp4,2156
scaffold2360.g10,ENSDARG00000062248,ptpn21,7393
scaffold2360.g11,ENSDARG00000075898,SPATA7,3087
scaffold2360.g12,ENSDARG00000045956,kcnk10b,2922
scaffold2360.g13,ENSDARG00000045957,GPR65,4494
scaffold2360.g14,ENSDARG00000020744,bdkrb1,2976
scaffold2360.g15,ENSDARG00000079942,BDKRB2 (1 of 2),1377
scaffold2360.g16,,,1214
scaffold2360.g17,,,2178
scaffold2360.g18,ENSDARG00000079878,CU915814.1,3634
scaffold2360.g19,ENSDARG00000059425,sntg2,2581
scaffold2360.g2,ENSDARG00000030832,otof,3697
scaffold2360.g20,ENSDARG00000019521,mpx,1086
scaffold2360.g21,ENSDARG00000068246,plcb3,6906
scaffold2360.g22,ENSDARG00000068246,plcb3,6272
scaffold2360.g23,ENSDARG00000053942,tmx4,2346
scaffold2360.g24,ENSDARG00000024160,hao1,1688
scaffold2360.g25,ENSDARG00000013409,bmp2a,1761
scaffold2360.g26,ENSDARG00000037995,dvr1,1267
scaffold2360.g27,ENSDARG00000038000,CRLS1,1713
scaffold2360.g28,ENSDARG00000074326,MCM8,2908
scaffold2360.g29,ENSDARG00000013669,NAPB (2 of 2),2099
scaffold2360.g3,ENSDARG00000006332,snx14,2330
scaffold2360.g30,,,1023
scaffold2360.g31,ENSDARG00000043799,KLHL29 (2 of 2),4412
scaffold2360.g32,ENSDARG00000043797,cdc5l,3057
scaffold2360.g33,ENSDARG00000002776,supt3h,4347
scaffold2360.g34,,,3326
scaffold2360.g4,ENSDARG00000006332,snx14,2315
scaffold2360.g5,ENSDARG00000040184,syncrip,3860
scaffold2360.g6,ENSDARG00000040479,cga,759
scaffold2360.g7,ENSDARG00000016763,znf292a,7794
scaffold2360.g8,ENSDARG00000008805,orc3,2375
scaffold2360.g9,ENSDARG00000058729,akirin2,1956
scaffold23602.g1,ENSDARG00000006065,znf385b,2684
scaffold23602.g2,,,490
scaffold23602.g3,ENSDARG00000040614,sestd1,738
scaffold23615.g1,ENSDARG00000046106,rab10,2787
scaffold23615.g2,ENSDARG00000053890,tmem62,4399
scaffold23615.g3,ENSDARG00000070673,PTGR2,3635
scaffold23615.g4,,,602
scaffold23615.g5,ENSDARG00000053864,ELMSAN1 (1 of 2),2320
scaffold2362.g1,ENSDARG00000044511,etv5b,2784
scaffold2362.g2,ENSDARG00000020187,GCA,1285
scaffold2362.g3,ENSDARG00000058646,ptprna,2867
scaffold2362.g4,ENSDARG00000058646,ptprna,716
scaffold2362.g5,ENSDARG00000022599,dnpep,1984
scaffold2362.g6,ENSDARG00000005221,desmb,2275
scaffold2362.g7,ENSDARG00000034685,tmem198b,2329
scaffold23620.g1,ENSDARG00000053207,zgc:66156,461
scaffold23622.g1,,,562
scaffold23622.g2,ENSDARG00000014746,rbfox1,574
scaffold23623.g1,ENSDARG00000040777,inhbb,2155
scaffold23623.g2,,,936
scaffold23628.g1,,,630
scaffold2363.g1,ENSDARG00000060025,nelfa,5016
scaffold23635.g1,ENSDARG00000010149,atp5a1,696
scaffold23640.g1,ENSDARG00000076348,mylk3,7722
scaffold23640.g2,ENSDARG00000075682,orc6,1324
scaffold23640.g3,ENSDARG00000008224,vps35,2331
scaffold23649.g1,,,776
scaffold23672.g1,,,239
scaffold23672.g2,ENSDARG00000020250,rhoj,3766
scaffold23672.g3,ENSDARG00000015474,ppp2r5ea,3509
scaffold23672.g4,ENSDARG00000079369,SGPP1 (2 of 2),4973
scaffold23672.g5,ENSDARG00000029569,snapc1a,1666
scaffold23672.g6,ENSDARG00000034293,hif1ab,3958
scaffold23672.g7,ENSDARG00000043243,prkchb,3346
scaffold23672.g8,ENSDARG00000031983,six4b,2687
scaffold23672.g9,ENSDARG00000026473,six1b,2843
scaffold23681.g1,ENSDARG00000075754,mri1,363
scaffold23684.g1,ENSDARG00000008767,si:dkey-42p8.3,1124
scaffold23684.g2,ENSDARG00000008767,si:dkey-42p8.3,2253
scaffold23684.g3,ENSDARG00000042484,tle2,2529
scaffold23684.g4,ENSDARG00000002231,PPAP2C (1 of 2),2509
scaffold23690.g1,,,647
scaffold23690.g2,,,612
scaffold23695.g1,ENSDARG00000046072,SNX16,4603
scaffold237.g1,ENSDARG00000040048,GALNTL6,2823
scaffold23704.g1,ENSDARG00000062248,ptpn21,591
scaffold23707.g1,ENSDARG00000033437,rps6ka1,609
scaffold23715.g1,ENSDARG00000089923,LRRN3,3911
scaffold23715.g2,,,996
scaffold23719.g1,ENSDARG00000077495,ptpn9a,823
scaffold2372.g1,ENSDARG00000005789,enpp1,2102
scaffold2372.g10,,,1230
scaffold2372.g11,ENSDARG00000041870,ift172,6349
scaffold2372.g12,,,2565
scaffold2372.g13,ENSDARG00000021869,rcan2,2915
scaffold2372.g14,ENSDARG00000021869,rcan2,1622
scaffold2372.g2,ENSDARG00000004574,gtf3c2,7166
scaffold2372.g3,ENSDARG00000021305,slc30a2,2672
scaffold2372.g4,ENSDARG00000033916,,4667
scaffold2372.g5,ENSDARG00000032431,mpv17,3856
scaffold2372.g6,ENSDARG00000014927,uts1,1618
scaffold2372.g7,ENSDARG00000029907,trim54,3131
scaffold2372.g8,ENSDARG00000041896,dnajc5ga,2881
scaffold2372.g9,ENSDARG00000041895,cad,8514
scaffold23728.g1,ENSDARG00000005163,EFR3A (2 of 2),1776
scaffold2373.g1,,,3253
scaffold23732.g1,ENSDARG00000006923,cacna1ab,1427
scaffold23734.g1,,,3833
scaffold2374.g1,,,976
scaffold23742.g1,ENSDARG00000039220,st6galnac5a,1928
scaffold23742.g2,ENSDARG00000024479,pigk,3305
scaffold23742.g3,ENSDARG00000012555,ak5,2099
scaffold23752.g1,,,195
scaffold23755.g1,,,2447
scaffold23755.g2,,,1237
scaffold23755.g3,ENSDARG00000006181,hif1aa,3141
scaffold23761.g1,ENSDARG00000061042,gabbr2,183
scaffold23767.g1,ENSDARG00000079241,wdr90,2179
scaffold2377.g1,ENSDARG00000077901,HERC1,2387
scaffold2377.g2,ENSDARG00000060189,ESM1,1771
scaffold2377.g3,ENSDARG00000060175,ARHGAP24,1244
scaffold2377.g4,,,1506
scaffold2377.g5,ENSDARG00000060175,ARHGAP24,1074
scaffold23774.g1,ENSDARG00000078942,ENOX2,241
scaffold2378.g1,ENSDARG00000092987,zmat4a,2485
scaffold23784.g1,ENSDARG00000028222,itgb8,1359
scaffold23784.g2,ENSDARG00000002494,itgb6,2286
scaffold23788.g1,ENSDARG00000092152,si:dkey-4c15.9,2259
scaffold23788.g2,ENSDARG00000076246,prune,3936
scaffold23788.g3,ENSDARG00000009133,zgc:64042,3818
scaffold23788.g4,ENSDARG00000040111,pi4kb,4430
scaffold23788.g5,ENSDARG00000024717,selenbp1,1918
scaffold23788.g6,ENSDARG00000076542,pogzb,8029
scaffold23790.g1,,,307
scaffold23791.g1,,,880
scaffold23791.g2,ENSDARG00000076697,SIPA1,8651
scaffold23795.g1,ENSDARG00000014181,foxp1b,5042
scaffold23801.g1,ENSDARG00000027082,hmbox1a,4808
scaffold23801.g2,ENSDARG00000079731,kif13ba,9650
scaffold2381.g1,ENSDARG00000088693,dcst2,531
scaffold2381.g2,ENSDARG00000088693,dcst2,1004
scaffold2381.g3,ENSDARG00000056077,dcst1,2701
scaffold2381.g4,ENSDARG00000089213,adam15,1130
scaffold23813.g1,,,376
scaffold23816.g1,ENSDARG00000043608,eif4ebp1,904
scaffold23816.g2,ENSDARG00000057096,ndr1,1584
scaffold23818.g1,ENSDARG00000054858,TP53BP2 (2 of 2),3904
scaffold23818.g2,ENSDARG00000071059,gtpbp2,4368
scaffold23818.g3,ENSDARG00000071518,KRT222,3998
scaffold23818.g4,,,635
scaffold23821.g1,ENSDARG00000019392,stat5.1,894
scaffold23824.g1,ENSDARG00000007614,wwox,1393
scaffold23825.g1,,,828
scaffold23827.g1,,,264
scaffold2383.g1,ENSDARG00000094353,TRAPPC9 (2 of 2),3176
scaffold23835.g1,ENSDARG00000032242,tnnt2c,1293
scaffold23835.g2,ENSDARG00000078359,si:dkey-103i16.2,2037
scaffold23841.g1,ENSDARG00000012610,saga,875
scaffold23852.g1,ENSDARG00000059879,RPTOR,186
scaffold23854.g1,,,485
scaffold23854.g2,ENSDARG00000039806,ntlb,2472
scaffold23854.g3,ENSDARG00000094016,si:ch211-130h14.4,2584
scaffold23854.g4,ENSDARG00000093768,prr18,1574
scaffold23854.g5,ENSDARG00000071159,SFT2D2 (1 of 2),2188
scaffold23868.g1,ENSDARG00000016667,gabbr1b,5010
scaffold23868.g2,ENSDARG00000009511,tnfa,1828
scaffold23868.g3,ENSDARG00000015290,SACM1L,4261
scaffold23868.g4,ENSDARG00000070658,zbtb12.2,3983
scaffold23868.g5,ENSDARG00000004343,rdbp,1530
scaffold23868.g6,ENSDARG00000062206,skiv2l,4348
scaffold23868.g7,ENSDARG00000062208,prrt1,3750
scaffold23868.g8,ENSDARG00000087611,C19H9orf91,3553
scaffold23868.g9,ENSDARG00000008832,neu1,685
scaffold2387.g1,ENSDARG00000040492,mthfd1b,3842
scaffold2387.g2,ENSDARG00000030116,si:dkey-11e23.5,2598
scaffold2387.g3,ENSDARG00000030588,slc10a1,1724
scaffold2387.g4,ENSDARG00000024844,max,2799
scaffold2387.g5,ENSDARG00000026484,rab15,1363
scaffold2387.g6,ENSDARG00000020134,sipa1l1,6909
scaffold2388.g1,ENSDARG00000059988,gpr153,1496
scaffold2388.g10,ENSDARG00000060065,UBAP2 (2 of 2),4894
scaffold2388.g11,ENSDARG00000067537,pcsk5a,2817
scaffold2388.g2,ENSDARG00000018653,acot7,3005
scaffold2388.g3,ENSDARG00000068168,hes2.2,1211
scaffold2388.g4,ENSDARG00000076414,espn,5038
scaffold2388.g5,,,2221
scaffold2388.g6,ENSDARG00000025858,GOLM1,3741
scaffold2388.g7,ENSDARG00000025854,ddx51,2335
scaffold2388.g8,ENSDARG00000016545,CRAT (2 of 2),2777
scaffold2388.g9,ENSDARG00000076270,adamts13,4967
scaffold23881.g1,ENSDARG00000003512,anks1b,297
scaffold23886.g1,ENSDARG00000035535,rasa1a,3738
scaffold23886.g2,,,1139
scaffold23886.g3,,,827
scaffold2389.g1,,,1622
scaffold2389.g2,ENSDARG00000074312,coa3,2416
scaffold2389.g3,ENSDARG00000061809,CABZ01084815.1,6055
scaffold2389.g4,ENSDARG00000059079,vps25,1514
scaffold2389.g5,ENSDARG00000076966,PAGR1,2560
scaffold2389.g6,ENSDARG00000074564,fam57bb,2733
scaffold2389.g7,ENSDARG00000063555,MAZ (1 of 2),4200
scaffold2389.g8,ENSDARG00000079261,taok2b,3926
scaffold23895.g1,ENSDARG00000060022,ccbe1,2167
scaffold23904.g1,,,223
scaffold23909.g1,ENSDARG00000042835,tfdp2,2021
scaffold23909.g2,ENSDARG00000042837,atp1b3b,1821
scaffold23909.g3,ENSDARG00000095113,CR388163.4,1837
scaffold23909.g4,ENSDARG00000087841,ECE2,2238
scaffold2391.g1,ENSDARG00000024017,mamdc1,1866
scaffold23910.g1,ENSDARG00000019207,abo,857
scaffold23914.g1,ENSDARG00000041915,C20H1orf95,527
scaffold23916.g1,ENSDARG00000089043,ptpn6,195
scaffold23923.g1,ENSDARG00000061985,RBM47,6074
scaffold23923.g2,ENSDARG00000029204,TYRP1 (2 of 2),2861
scaffold23926.g1,ENSDARG00000043134,cux1b,3070
scaffold23926.g2,ENSDARG00000078459,cux1a,5237
scaffold23926.g3,,,3529
scaffold23926.g4,ENSDARG00000043134,cux1b,2219
scaffold2394.g1,,,557
scaffold23957.g1,ENSDARG00000029146,lrp1,12105
scaffold2396.g1,ENSDARG00000057167,eif4g2b,4455
scaffold2396.g10,,,435
scaffold2396.g2,,,1422
scaffold2396.g3,ENSDARG00000062483,lyve1b,1311
scaffold2396.g4,ENSDARG00000041802,rnf141,2611
scaffold2396.g5,ENSDARG00000032469,ampd3b,3672
scaffold2396.g6,ENSDARG00000069027,ADM (2 of 2),1435
scaffold2396.g7,,,1203
scaffold2396.g8,ENSDARG00000057286,swap70b,2738
scaffold2396.g9,ENSDARG00000093864,wee1,3404
scaffold23960.g1,ENSDARG00000033978,nxn,752
scaffold2398.g1,ENSDARG00000056001,fryb,531
scaffold2398.g2,ENSDARG00000056001,fryb,8124
scaffold2398.g3,ENSDARG00000032820,rxfp2b,3148
scaffold2398.g4,,,1304
scaffold23990.g1,ENSDARG00000052115,ehf,1906
scaffold23990.g2,,,388
scaffold23991.g1,,,1064
scaffold23998.g1,ENSDARG00000075707,NID2 (1 of 2),2797
scaffold23998.g2,ENSDARG00000011434,ptger2a,2806
scaffold23998.g3,ENSDARG00000032256,TXNDC16,5148
scaffold23998.g4,ENSDARG00000045289,gpr137c,4256
scaffold23998.g5,ENSDARG00000015228,ero1l,2111
scaffold23998.g6,ENSDARG00000075759,CU464134.1,2351
scaffold24.g1,ENSDARG00000089291,stra13,1639
scaffold24.g10,ENSDARG00000077080,GPRC5B (1 of 2),5412
scaffold24.g11,ENSDARG00000076831,IQCK,3385
scaffold24.g12,ENSDARG00000055350,sun1,5155
scaffold24.g13,ENSDARG00000086359,CCP110,3192
scaffold24.g14,ENSDARG00000059556,RECQL5,2235
scaffold24.g15,,,3004
scaffold24.g16,ENSDARG00000059556,RECQL5,2437
scaffold24.g17,ENSDARG00000090930,CR352258.2,1696
scaffold24.g18,,,1484
scaffold24.g19,ENSDARG00000061248,xylt1,4684
scaffold24.g2,ENSDARG00000095806,si:ch73-362i18.1,3016
scaffold24.g20,ENSDARG00000068083,RAB37,3337
scaffold24.g21,,,3268
scaffold24.g22,ENSDARG00000087550,SLC9A3R2 (1 of 3),1779
scaffold24.g23,ENSDARG00000087550,SLC9A3R2 (1 of 3),3155
scaffold24.g3,ENSDARG00000052429,syngr2a,2329
scaffold24.g4,ENSDARG00000012192,cant1a,4891
scaffold24.g5,ENSDARG00000077528,CABZ01079251.1,971
scaffold24.g6,ENSDARG00000042081,SSTR5,2736
scaffold24.g7,,,1470
scaffold24.g8,ENSDARG00000063156,GPR139,1812
scaffold24.g9,ENSDARG00000037783,proza,1946
scaffold240.g1,ENSDARG00000060637,clstn2,3691
scaffold240.g2,ENSDARG00000074856,FCGBP,7573
scaffold240.g3,ENSDARG00000004148,aplp1,5798
scaffold24009.g1,,,2353
scaffold24009.g2,ENSDARG00000042534,rsrc2,2994
scaffold24009.g3,ENSDARG00000093821,si:ch211-110p13.9,3204
scaffold24009.g4,ENSDARG00000034982,zcchc8,3927
scaffold24009.g5,ENSDARG00000078722,clip1a,3118
scaffold24014.g1,ENSDARG00000062477,si:dkey-21k24.4,722
scaffold24020.g1,,,1860
scaffold24020.g2,ENSDARG00000089193,RALYL (1 of 2),2494
scaffold24020.g3,ENSDARG00000089193,RALYL (1 of 2),1235
scaffold24022.g1,,,403
scaffold24022.g2,ENSDARG00000053953,MYADML2,2242
scaffold24022.g3,ENSDARG00000086821,zgc:110655,2217
scaffold24022.g4,,,553
scaffold2403.g1,,,3850
scaffold24031.g1,ENSDARG00000040543,GPA33 (1 of 2),1293
scaffold24032.g1,,,3572
scaffold24046.g1,ENSDARG00000012577,waca,863
scaffold24047.g1,ENSDARG00000052950,ARHGAP23 (1 of 2),1165
scaffold2405.g1,ENSDARG00000074075,si:dkey-261l11.3,1453
scaffold2405.g10,ENSDARG00000019897,AGPAT6,2692
scaffold2405.g11,ENSDARG00000033411,cabp1b,2211
scaffold2405.g2,ENSDARG00000074075,si:dkey-261l11.3,3843
scaffold2405.g3,ENSDARG00000077686,AAK1 (2 of 2),7284
scaffold2405.g4,ENSDARG00000011855,AAK1 (1 of 2),3478
scaffold2405.g5,ENSDARG00000036456,anxa4,1947
scaffold2405.g6,ENSDARG00000052919,adrb3b,1892
scaffold2405.g7,ENSDARG00000036458,prlhr2b,1733
scaffold2405.g8,ENSDARG00000002060,brf2,2562
scaffold2405.g9,ENSDARG00000036462,rab11fip1b,4561
scaffold24059.g1,ENSDARG00000079317,DLC1,208
scaffold24061.g1,ENSDARG00000018260,bmp7a,1812
scaffold24061.g2,,,1764
scaffold2407.g1,ENSDARG00000016439,slc7a1,4605
scaffold2407.g2,ENSDARG00000062361,GCFC1,2558
scaffold2407.g3,ENSDARG00000062361,GCFC1,3460
scaffold2407.g4,ENSDARG00000026403,HEPHL1 (2 of 4),3540
scaffold2407.g5,ENSDARG00000061120,slc43a2b,3673
scaffold2407.g6,ENSDARG00000044091,pitpnab,4126
scaffold2407.g7,ENSDARG00000078618,inpp5k,2677
scaffold2407.g8,,,435
scaffold2407.g9,,,1148
scaffold24072.g1,ENSDARG00000011948,insra,6787
scaffold24072.g2,ENSDARG00000042308,arhgef18b,2121
scaffold24072.g3,ENSDARG00000042308,arhgef18b,2457
scaffold24073.g1,ENSDARG00000003797,asb2a,3203
scaffold24073.g2,ENSDARG00000003797,asb2a,3689
scaffold24073.g3,ENSDARG00000003797,asb2a,3715
scaffold24075.g1,ENSDARG00000075845,CTNND1 (2 of 2),3525
scaffold24075.g2,ENSDARG00000059682,slc43a3a,2396
scaffold24075.g3,ENSDARG00000052016,CABP2 (1 of 2),1679
scaffold24079.g1,ENSDARG00000042027,prrx1b,1481
scaffold24079.g2,ENSDARG00000042031,gorab,3245
scaffold24082.g1,,,180
scaffold24083.g1,ENSDARG00000014373,vasa,1956
scaffold24083.g2,ENSDARG00000030498,il6st,3339
scaffold24083.g3,ENSDARG00000030498,il6st,2919
scaffold24083.g4,ENSDARG00000030498,il6st,2065
scaffold24083.g5,ENSDARG00000030498,il6st,1468
scaffold24083.g6,ENSDARG00000053869,ankrd55,1835
scaffold24098.g1,ENSDARG00000071458,si:dkey-121a11.3,1278
scaffold24098.g2,ENSDARG00000071458,si:dkey-121a11.3,1944
scaffold24098.g3,ENSDARG00000071458,si:dkey-121a11.3,4533
scaffold24098.g4,ENSDARG00000042742,stx6,4705
scaffold24098.g5,ENSDARG00000009881,ier5,1932
scaffold24098.g6,ENSDARG00000019930,tal1,2441
scaffold24098.g7,ENSDARG00000017127,pdzk1ip1l,1671
scaffold24098.g8,ENSDARG00000024964,inadl,4676
scaffold241.g1,ENSDARG00000001913,palmda,1995
scaffold241.g2,ENSDARG00000079671,lppr4a,4346
scaffold241.g3,ENSDARG00000023373,lppr5b,3480
scaffold241.g4,ENSDARG00000003391,snx7,2362
scaffold241.g5,,,463
scaffold24100.g1,ENSDARG00000093413,edil3,1377
scaffold24102.g1,ENSDARG00000032606,sept8a,402
